processed_file,source_file,legacy_shift_id,display_name,scientific_class,scientific_class_definition,retained_use_class,reporting_family,shift_kind,interpretation,center_offset_fraction,width_multiplier,reference_full_scale_counts,relative_count_fraction,synthetic_full_scale_count_budget,gaussian_kernel_size,gaussian_sigma_pixels,before_minmax_mae_stored_units,before_minmax_nmae,before_minmax_rmse_stored_units,before_minmax_nrmse,before_minmax_changed_pixel_fraction,after_minmax_mae_uint8_units,after_minmax_nmae,after_minmax_rmse_uint8_units,after_minmax_nrmse,after_minmax_changed_pixel_fraction,minmax_mae_residual_ratio,minmax_cancellation_fraction,after_minmax_exact_pixel_identity
0a897002-2add-44df-90b3-5a17c51a6da4.png,0a897002-2add-44df-90b3-5a17c51a6da4.dcm,poisson_dose_50pct,Poisson-like noise at relative count budget 0.50,D,physically unsupported for these stored values,B,poisson_like_intensity_noise,poisson_like_noise,Physically unsupported as dose/quantum noise for these stored values; retained as generic signal-dependent intensity sensitivity.,,,4096.0,0.5,2048.0,,,3.587002083659172,0.014066674837879106,4.5586735318460105,0.017877151105278474,0.9980573654174805,10.473355293273926,0.04107198154225069,11.746885536231744,0.0460662177891441,0.9855117797851562,2.919807418285592,-1.919807418285592,False
0a897002-2add-44df-90b3-5a17c51a6da4.png,0a897002-2add-44df-90b3-5a17c51a6da4.dcm,poisson_dose_25pct,Poisson-like noise at relative count budget 0.25,D,physically unsupported for these stored values,B,poisson_like_intensity_noise,poisson_like_noise,Physically unsupported as dose/quantum noise for these stored values; retained as generic signal-dependent intensity sensitivity.,,,4096.0,0.25,1024.0,,,5.060124110430479,0.019843623962472468,6.430571954189337,0.025217929232115046,0.9980573654174805,10.741340637207031,0.042122904459635416,12.593029067842082,0.04938442771702777,0.9769344329833984,2.122742526228914,-1.122742526228914,False
0a897002-2add-44df-90b3-5a17c51a6da4.png,0a897002-2add-44df-90b3-5a17c51a6da4.dcm,poisson_dose_12p5pct,Poisson-like noise at relative count budget 0.125,D,physically unsupported for these stored values,B,poisson_like_intensity_noise,poisson_like_noise,Physically unsupported as dose/quantum noise for these stored values; retained as generic signal-dependent intensity sensitivity.,,,4096.0,0.125,512.0,,,7.165116645395756,0.028098496648610808,9.098258524881238,0.0356794451956127,0.9980573654174805,11.595159530639648,0.04547121384564568,14.146486060355588,0.05547641592296309,0.9728240966796875,1.618279241565537,-0.6182792415655369,False
0a897002-2add-44df-90b3-5a17c51a6da4.png,0a897002-2add-44df-90b3-5a17c51a6da4.dcm,gaussian_kernel_3,"Gaussian blur 3x3, sigma 0.5 px",C,physics-motivated proxy,C,spatial_resolution_blur,gaussian_blur,Generic blur/spatial-resolution proxy; not a detector or reconstruction model.,,,,,,3,0.5,0.2462918420311246,0.0009658503609063711,0.3878677987737086,0.0015210501912694455,0.9939956665039062,1.0448741912841797,0.004097545848173254,1.2072793156296788,0.004734428688743839,0.8539257049560547,4.242423064715785,-3.2424230647157852,False
0a897002-2add-44df-90b3-5a17c51a6da4.png,0a897002-2add-44df-90b3-5a17c51a6da4.dcm,gaussian_kernel_5,"Gaussian blur 5x5, sigma 1.0 px",C,physics-motivated proxy,C,spatial_resolution_blur,gaussian_blur,Generic blur/spatial-resolution proxy; not a detector or reconstruction model.,,,,,,5,1.0,0.7220897187008624,0.0028317243870622055,1.1468965786846095,0.0044976336419004295,0.9970369338989258,1.7570953369140625,0.006890569948682598,2.1042989053498653,0.008252152569999472,0.8970403671264648,2.4333476732992625,-1.4333476732992625,False
0a897002-2add-44df-90b3-5a17c51a6da4.png,0a897002-2add-44df-90b3-5a17c51a6da4.dcm,gaussian_kernel_9,"Gaussian blur 9x9, sigma 2.0 px",C,physics-motivated proxy,C,spatial_resolution_blur,gaussian_blur,Generic blur/spatial-resolution proxy; not a detector or reconstruction model.,,,,,,9,2.0,1.2795137257773073,0.0050177008854012045,2.090623432039997,0.00819852326290195,0.998774528503418,2.3794403076171875,0.009331138461243872,3.0144885199627653,0.011821523607697119,0.9109878540039062,1.8596442223952483,-0.8596442223952483,False
0ad17cb4-c693-4ac1-9bfb-8e7660c265a2.png,0ad17cb4-c693-4ac1-9bfb-8e7660c265a2.dcm,voi_center_lower,DICOM LINEAR center -15% of full-input-range width,A,DICOM display-transform sensitivity,A,display_transform,dicom_linear_window,Synthetic DICOM display-transform sensitivity; not a recovered display preset.,-0.15,1.0,,,,,,38.139914767073066,0.1495682932042081,38.30487932890395,0.1502152130545253,1.0,19.208105087280273,0.0753259023030599,22.725188296705653,0.08911838547727707,0.9794731140136719,0.5036221293253388,0.4963778706746612,False
0ad17cb4-c693-4ac1-9bfb-8e7660c265a2.png,0ad17cb4-c693-4ac1-9bfb-8e7660c265a2.dcm,voi_center_higher,DICOM LINEAR center +15% of full-input-range width,A,DICOM display-transform sensitivity,A,display_transform,dicom_linear_window,Synthetic DICOM display-transform sensitivity; not a recovered display preset.,0.15,1.0,,,,,,31.818856186546352,0.12477982818253472,33.76721468832849,0.13242044975815093,0.9933252334594727,17.950201988220215,0.07039294897341261,21.003859596704338,0.08236807684982093,0.9933195114135742,0.5641372487742007,0.4358627512257993,False
0ad17cb4-c693-4ac1-9bfb-8e7660c265a2.png,0ad17cb4-c693-4ac1-9bfb-8e7660c265a2.dcm,voi_width_narrow,DICOM LINEAR width x0.75,A,DICOM display-transform sensitivity,A,display_transform,dicom_linear_window,Synthetic DICOM display-transform sensitivity; not a recovered display preset.,0.0,0.75,,,,,,16.864437836770332,0.06613505034027581,19.75845132361566,0.07748412283770847,0.9933252334594727,16.367963790893555,0.06418809329762179,19.071772537068714,0.07479126485124986,0.9858560562133789,0.9705608896850217,0.029439110314978256,False
0ad17cb4-c693-4ac1-9bfb-8e7660c265a2.png,0ad17cb4-c693-4ac1-9bfb-8e7660c265a2.dcm,voi_width_wide,DICOM LINEAR width x1.25,A,DICOM display-transform sensitivity,A,display_transform,dicom_linear_window,Synthetic DICOM display-transform sensitivity; not a recovered display preset.,0.0,1.25,,,,,,13.168562776104533,0.05164142265139032,15.134084136628502,0.05934934955540589,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True
0ad17cb4-c693-4ac1-9bfb-8e7660c265a2.png,0ad17cb4-c693-4ac1-9bfb-8e7660c265a2.dcm,poisson_dose_50pct,Poisson-like noise at relative count budget 0.50,D,physically unsupported for these stored values,B,poisson_like_intensity_noise,poisson_like_noise,Physically unsupported as dose/quantum noise for these stored values; retained as generic signal-dependent intensity sensitivity.,,,4096.0,0.5,2048.0,,,2.7657312718220055,0.010846004987537277,3.7854424433602905,0.0148448723269031,0.9933252334594727,2.871908187866211,0.01126238505045573,3.9741342621437594,0.015584840243701017,0.8335857391357422,1.0383901780791083,-0.03839017807910827,False
0ad17cb4-c693-4ac1-9bfb-8e7660c265a2.png,0ad17cb4-c693-4ac1-9bfb-8e7660c265a2.dcm,poisson_dose_25pct,Poisson-like noise at relative count budget 0.25,D,physically unsupported for these stored values,B,poisson_like_intensity_noise,poisson_like_noise,Physically unsupported as dose/quantum noise for these stored values; retained as generic signal-dependent intensity sensitivity.,,,4096.0,0.25,1024.0,,,3.9139055628329515,0.015348649266011575,5.355936142028026,0.021003671145207944,0.9933252334594727,3.9980573654174805,0.015678656334970512,5.497921377480895,0.021560475990121158,0.8786220550537109,1.0215007238252367,-0.02150072382523671,False
0ad17cb4-c693-4ac1-9bfb-8e7660c265a2.png,0ad17cb4-c693-4ac1-9bfb-8e7660c265a2.dcm,poisson_dose_12p5pct,Poisson-like noise at relative count budget 0.125,D,physically unsupported for these stored values,B,poisson_like_intensity_noise,poisson_like_noise,Physically unsupported as dose/quantum noise for these stored values; retained as generic signal-dependent intensity sensitivity.,,,4096.0,0.125,512.0,,,5.529320832341909,0.021683611107223173,7.557501616355849,0.029637261240611175,0.9933252334594727,5.599674224853516,0.021959506764131435,7.665793189448086,0.030061934076267005,0.9123220443725586,1.0127236951236576,-0.012723695123657563,False
0ad17cb4-c693-4ac1-9bfb-8e7660c265a2.png,0ad17cb4-c693-4ac1-9bfb-8e7660c265a2.dcm,gaussian_kernel_3,"Gaussian blur 3x3, sigma 0.5 px",C,physics-motivated proxy,C,spatial_resolution_blur,gaussian_blur,Generic blur/spatial-resolution proxy; not a detector or reconstruction model.,,,,,,3,0.5,0.38400345443053624,0.0015058958997275931,0.6091181197138047,0.002388698508681587,0.9940662384033203,0.7618522644042969,0.00298765593884038,1.0742347299947779,0.004212685215665796,0.6043262481689453,1.9839724242431551,-0.9839724242431551,False
0ad17cb4-c693-4ac1-9bfb-8e7660c265a2.png,0ad17cb4-c693-4ac1-9bfb-8e7660c265a2.dcm,gaussian_kernel_5,"Gaussian blur 5x5, sigma 1.0 px",C,physics-motivated proxy,C,spatial_resolution_blur,gaussian_blur,Generic blur/spatial-resolution proxy; not a detector or reconstruction model.,,,,,,5,1.0,1.0704094717118338,0.004197684202791505,1.7157500043435698,0.006728431389582627,0.9812211990356445,1.8856983184814453,0.007394895366593903,2.593214232480994,0.01016946757835684,0.7657365798950195,1.7616607179921295,-0.7616607179921295,False
0ad17cb4-c693-4ac1-9bfb-8e7660c265a2.png,0ad17cb4-c693-4ac1-9bfb-8e7660c265a2.dcm,gaussian_kernel_9,"Gaussian blur 9x9, sigma 2.0 px",C,physics-motivated proxy,C,spatial_resolution_blur,gaussian_blur,Generic blur/spatial-resolution proxy; not a detector or reconstruction model.,,,,,,9,2.0,1.6524614439921104,0.006480240956831806,2.7808843042166083,0.010905428643986699,0.9677619934082031,2.7851057052612305,0.010921983157887179,3.8598762217623843,0.01513676949710739,0.8167505264282227,1.6854285559200786,-0.6854285559200786,False
0af0a3a7-6df3-4217-b24f-cf6fcdc9a3bf.png,0af0a3a7-6df3-4217-b24f-cf6fcdc9a3bf.dcm,voi_center_lower,DICOM LINEAR center -15% of full-input-range width,A,DICOM display-transform sensitivity,A,display_transform,dicom_linear_window,Synthetic DICOM display-transform sensitivity; not a recovered display preset.,-0.15,1.0,,,,,,90.03174353879074,0.35306566093643427,91.10352661943689,0.357268731840929,1.0,28.555733680725098,0.11198326933617685,29.57634665679325,0.11598567316389509,0.9835176467895508,0.3171740605958795,0.6828259394041205,False
0af0a3a7-6df3-4217-b24f-cf6fcdc9a3bf.png,0af0a3a7-6df3-4217-b24f-cf6fcdc9a3bf.dcm,voi_center_higher,DICOM LINEAR center +15% of full-input-range width,A,DICOM display-transform sensitivity,A,display_transform,dicom_linear_window,Synthetic DICOM display-transform sensitivity; not a recovered display preset.,0.15,1.0,,,,,,16.068647154446307,0.0630143025664561,19.011818847616155,0.07455615234359277,0.9839305877685547,15.299219131469727,0.059996937770469515,16.887703585579928,0.06622628857090168,0.9839162826538086,0.9521161915137534,0.047883808486246626,False
0af0a3a7-6df3-4217-b24f-cf6fcdc9a3bf.png,0af0a3a7-6df3-4217-b24f-cf6fcdc9a3bf.dcm,voi_width_narrow,DICOM LINEAR width x0.75,A,DICOM display-transform sensitivity,A,display_transform,dicom_linear_window,Synthetic DICOM display-transform sensitivity; not a recovered display preset.,0.0,0.75,,,,,,65.14588558284885,0.25547406110921117,70.23258512026644,0.2754219024324174,0.9839305877685547,15.41202163696289,0.06043930053710937,18.280272315853843,0.07168734241511311,0.9515857696533203,0.23657705316420563,0.7634229468357944,False
0af0a3a7-6df3-4217-b24f-cf6fcdc9a3bf.png,0af0a3a7-6df3-4217-b24f-cf6fcdc9a3bf.dcm,voi_width_wide,DICOM LINEAR width x1.25,A,DICOM display-transform sensitivity,A,display_transform,dicom_linear_window,Synthetic DICOM display-transform sensitivity; not a recovered display preset.,0.0,1.25,,,,,,44.73542743599647,0.1754330487686136,45.04863519361069,0.1766613144847478,1.0,0.011962890625,4.6913296568627454e-05,0.109375,0.000428921568627451,0.011962890625,0.0002674142466195379,0.9997325857533804,False
0af0a3a7-6df3-4217-b24f-cf6fcdc9a3bf.png,0af0a3a7-6df3-4217-b24f-cf6fcdc9a3bf.dcm,poisson_dose_50pct,Poisson-like noise at relative count budget 0.50,D,physically unsupported for these stored values,B,poisson_like_intensity_noise,poisson_like_noise,Physically unsupported as dose/quantum noise for these stored values; retained as generic signal-dependent intensity sensitivity.,,,4096.0,0.5,2048.0,,,2.9240697198547423,0.011466940077861735,3.7284541511962037,0.014621388828220406,0.9839305877685547,10.081901550292969,0.03953686882467831,11.54833760373813,0.04528759844603188,0.9684476852416992,3.4479005345993605,-2.4479005345993605,False
0af0a3a7-6df3-4217-b24f-cf6fcdc9a3bf.png,0af0a3a7-6df3-4217-b24f-cf6fcdc9a3bf.dcm,poisson_dose_25pct,Poisson-like noise at relative count budget 0.25,D,physically unsupported for these stored values,B,poisson_like_intensity_noise,poisson_like_noise,Physically unsupported as dose/quantum noise for these stored values; retained as generic signal-dependent intensity sensitivity.,,,4096.0,0.25,1024.0,,,4.136673590168357,0.016222249373209242,5.274646038124205,0.020684886424016488,0.9839305877685547,11.593936920166016,0.04546641929476869,13.67800448536482,0.05363923327594047,0.9653215408325195,2.8027197861879545,-1.8027197861879545,False
0af0a3a7-6df3-4217-b24f-cf6fcdc9a3bf.png,0af0a3a7-6df3-4217-b24f-cf6fcdc9a3bf.dcm,poisson_dose_12p5pct,Poisson-like noise at relative count budget 0.125,D,physically unsupported for these stored values,B,poisson_like_intensity_noise,poisson_like_noise,Physically unsupported as dose/quantum noise for these stored values; retained as generic signal-dependent intensity sensitivity.,,,4096.0,0.125,512.0,,,5.8497312515974045,0.02294012255528394,7.4608738947732745,0.02925832899911088,0.9839305877685547,16.42329692840576,0.06440508599374808,19.261061004814582,0.07553357256790032,0.9714202880859375,2.8075301619918007,-1.8075301619918007,False
0af0a3a7-6df3-4217-b24f-cf6fcdc9a3bf.png,0af0a3a7-6df3-4217-b24f-cf6fcdc9a3bf.dcm,gaussian_kernel_3,"Gaussian blur 3x3, sigma 0.5 px",C,physics-motivated proxy,C,spatial_resolution_blur,gaussian_blur,Generic blur/spatial-resolution proxy; not a detector or reconstruction model.,,,,,,3,0.5,0.2880931018708671,0.0011297768700818318,0.4043696940644503,0.0015857635061350991,0.9828605651855469,1.2391633987426758,0.004859464308794807,1.43877354474195,0.005642249195066471,0.8585500717163086,4.3012602200316135,-3.3012602200316135,False
0af0a3a7-6df3-4217-b24f-cf6fcdc9a3bf.png,0af0a3a7-6df3-4217-b24f-cf6fcdc9a3bf.dcm,gaussian_kernel_5,"Gaussian blur 5x5, sigma 1.0 px",C,physics-motivated proxy,C,spatial_resolution_blur,gaussian_blur,Generic blur/spatial-resolution proxy; not a detector or reconstruction model.,,,,,,5,1.0,0.833705287795182,0.003269432501157577,1.171197557839033,0.004592931599368757,0.9871120452880859,2.901726722717285,0.011379320481244256,3.330504090929003,0.013060800356584325,0.9329824447631836,3.480518553973905,-2.480518553973905,False
0af0a3a7-6df3-4217-b24f-cf6fcdc9a3bf.png,0af0a3a7-6df3-4217-b24f-cf6fcdc9a3bf.dcm,gaussian_kernel_9,"Gaussian blur 9x9, sigma 2.0 px",C,physics-motivated proxy,C,spatial_resolution_blur,gaussian_blur,Generic blur/spatial-resolution proxy; not a detector or reconstruction model.,,,,,,9,2.0,1.378905570422648,0.0054074728251868555,2.007882112779431,0.007874047501095808,0.9890670776367188,4.3947858810424805,0.01723445443546071,5.073469075773458,0.019895957159895915,0.9514398574829102,3.1871550708838137,-2.1871550708838137,False
0b55aeff-b31c-479e-8035-c9a64144083e.png,0b55aeff-b31c-479e-8035-c9a64144083e.dcm,voi_center_lower,DICOM LINEAR center -15% of full-input-range width,A,DICOM display-transform sensitivity,A,display_transform,dicom_linear_window,Synthetic DICOM display-transform sensitivity; not a recovered display preset.,-0.15,1.0,,,,,,38.31440296173095,0.150252560634239,38.333063856145195,0.15032574061233409,0.9996604919433594,19.141701698303223,0.07506549685609107,21.700731995537637,0.08510090978642211,0.9271125793457031,0.4995954580689217,0.5004045419310783,False
0b55aeff-b31c-479e-8035-c9a64144083e.png,0b55aeff-b31c-479e-8035-c9a64144083e.dcm,voi_center_higher,DICOM LINEAR center +15% of full-input-range width,A,DICOM display-transform sensitivity,A,display_transform,dicom_linear_window,Synthetic DICOM display-transform sensitivity; not a recovered display preset.,0.15,1.0,,,,,,34.321933555603025,0.1345958178651099,36.1105613460132,0.14161004449416942,0.9292135238647461,21.175911903381348,0.08304279177796607,23.48058188459867,0.09208071327293596,0.9287271499633789,0.616978990099012,0.383021009900988,False
0b55aeff-b31c-479e-8035-c9a64144083e.png,0b55aeff-b31c-479e-8035-c9a64144083e.dcm,voi_width_narrow,DICOM LINEAR width x0.75,A,DICOM display-transform sensitivity,A,display_transform,dicom_linear_window,Synthetic DICOM display-transform sensitivity; not a recovered display preset.,0.0,0.75,,,,,,12.043967082238321,0.04723124345975812,15.119305817032423,0.059291395360911464,0.9288740158081055,12.130019187927246,0.04756870269775391,15.173821997128783,0.05950518430246582,0.9152698516845703,1.0071448306941846,-0.00714483069418459,False
0b55aeff-b31c-479e-8035-c9a64144083e.png,0b55aeff-b31c-479e-8035-c9a64144083e.dcm,voi_width_wide,DICOM LINEAR width x1.25,A,DICOM display-transform sensitivity,A,display_transform,dicom_linear_window,Synthetic DICOM display-transform sensitivity; not a recovered display preset.,0.0,1.25,,,,,,9.833495137086109,0.03856272602778866,12.316964277183509,0.04830182069483729,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True
0b55aeff-b31c-479e-8035-c9a64144083e.png,0b55aeff-b31c-479e-8035-c9a64144083e.dcm,poisson_dose_50pct,Poisson-like noise at relative count budget 0.50,D,physically unsupported for these stored values,B,poisson_like_intensity_noise,poisson_like_noise,Physically unsupported as dose/quantum noise for these stored values; retained as generic signal-dependent intensity sensitivity.,,,4096.0,0.5,2048.0,,,2.732237511780113,0.01071465690894162,3.6728770732667533,0.014403439503006876,0.9290494918823242,2.7230234146118164,0.010678523194556143,3.6840484759178453,0.014447248925168021,0.8138246536254883,0.996627636825653,0.0033723631743469706,False
0b55aeff-b31c-479e-8035-c9a64144083e.png,0b55aeff-b31c-479e-8035-c9a64144083e.dcm,poisson_dose_25pct,Poisson-like noise at relative count budget 0.25,D,physically unsupported for these stored values,B,poisson_like_intensity_noise,poisson_like_noise,Physically unsupported as dose/quantum noise for these stored values; retained as generic signal-dependent intensity sensitivity.,,,4096.0,0.25,1024.0,,,3.8679173374548554,0.015168303284136687,5.200948020694568,0.020395874590959092,0.9290437698364258,3.8610429763793945,0.01514134500540939,5.20752088186369,0.020421650517112512,0.8475551605224609,0.9982227228568478,0.0017772771431522338,False
0b55aeff-b31c-479e-8035-c9a64144083e.png,0b55aeff-b31c-479e-8035-c9a64144083e.dcm,poisson_dose_12p5pct,Poisson-like noise at relative count budget 0.125,D,physically unsupported for these stored values,B,poisson_like_intensity_noise,poisson_like_noise,Physically unsupported as dose/quantum noise for these stored values; retained as generic signal-dependent intensity sensitivity.,,,4096.0,0.125,512.0,,,5.461990088224411,0.021419568973429063,7.345560460543657,0.028806119453112383,0.9290332794189453,5.456935882568359,0.021399748559091606,7.349401369174872,0.02882118183990146,0.8713703155517578,0.9990746585815035,0.0009253414184965392,False
0b55aeff-b31c-479e-8035-c9a64144083e.png,0b55aeff-b31c-479e-8035-c9a64144083e.dcm,gaussian_kernel_3,"Gaussian blur 3x3, sigma 0.5 px",C,physics-motivated proxy,C,spatial_resolution_blur,gaussian_blur,Generic blur/spatial-resolution proxy; not a detector or reconstruction model.,,,,,,3,0.5,0.31466166852378324,0.0012339673275442481,1.1592908399828774,0.004546238588168146,0.9279413223266602,0.2366037368774414,0.0009278577916762408,1.1716524039893086,0.004594715309761995,0.15344619750976562,0.7519305989428389,0.24806940105716113,False
0b55aeff-b31c-479e-8035-c9a64144083e.png,0b55aeff-b31c-479e-8035-c9a64144083e.dcm,gaussian_kernel_5,"Gaussian blur 5x5, sigma 1.0 px",C,physics-motivated proxy,C,spatial_resolution_blur,gaussian_blur,Generic blur/spatial-resolution proxy; not a detector or reconstruction model.,,,,,,5,1.0,0.941550997814568,0.0036923568541747764,3.4701152642354183,0.013608295153864386,0.9280300140380859,2.687580108642578,0.010539529837814032,4.3402296112778735,0.017020508279521073,0.8596401214599609,2.8544179921010278,-1.8544179921010278,False
0b55aeff-b31c-479e-8035-c9a64144083e.png,0b55aeff-b31c-479e-8035-c9a64144083e.dcm,gaussian_kernel_9,"Gaussian blur 9x9, sigma 2.0 px",C,physics-motivated proxy,C,spatial_resolution_blur,gaussian_blur,Generic blur/spatial-resolution proxy; not a detector or reconstruction model.,,,,,,9,2.0,1.7030682075099894,0.006678698852980351,5.8705956182961545,0.02302194360116139,0.9303445816040039,12.145363807678223,0.0476288776771695,14.48032336474637,0.056785581822534785,0.9166679382324219,7.131460592195327,-6.131460592195327,False
0cea4fac-4e84-4857-ac38-f2eb0dacfffc.png,0cea4fac-4e84-4857-ac38-f2eb0dacfffc.dcm,voi_center_lower,DICOM LINEAR center -15% of full-input-range width,A,DICOM display-transform sensitivity,A,display_transform,dicom_linear_window,Synthetic DICOM display-transform sensitivity; not a recovered display preset.,-0.15,1.0,,,,,,38.85477843738737,0.15237168014661712,38.98164254671437,0.1528691864577034,1.0,19.57181167602539,0.07675220265107996,22.833238137411033,0.08954211034278836,0.8928995132446289,0.5037169805913174,0.4962830194086826,False
0cea4fac-4e84-4857-ac38-f2eb0dacfffc.png,0cea4fac-4e84-4857-ac38-f2eb0dacfffc.dcm,voi_center_higher,DICOM LINEAR center +15% of full-input-range width,A,DICOM display-transform sensitivity,A,display_transform,dicom_linear_window,Synthetic DICOM display-transform sensitivity; not a recovered display preset.,0.15,1.0,,,,,,31.49267011880874,0.12350066713258329,33.721656122918304,0.1322417887173267,0.898167610168457,18.039433479309082,0.07074287638944739,21.26136339077431,0.08337789565009533,0.8981618881225586,0.5728137185971786,0.42718628140282144,False
0cea4fac-4e84-4857-ac38-f2eb0dacfffc.png,0cea4fac-4e84-4857-ac38-f2eb0dacfffc.dcm,voi_width_narrow,DICOM LINEAR width x0.75,A,DICOM display-transform sensitivity,A,display_transform,dicom_linear_window,Synthetic DICOM display-transform sensitivity; not a recovered display preset.,0.0,0.75,,,,,,15.177715007832507,0.059520451011107874,18.574413268337604,0.07284083634642198,0.898167610168457,14.438516616821289,0.05662163379145604,17.682035808556744,0.06934131689630096,0.8814554214477539,0.9512971227467538,0.04870287725324618,False
0cea4fac-4e84-4857-ac38-f2eb0dacfffc.png,0cea4fac-4e84-4857-ac38-f2eb0dacfffc.dcm,voi_width_wide,DICOM LINEAR width x1.25,A,DICOM display-transform sensitivity,A,display_transform,dicom_linear_window,Synthetic DICOM display-transform sensitivity; not a recovered display preset.,0.0,1.25,,,,,,11.926031139140846,0.04676874956525822,14.176288637592336,0.05559328877487191,1.0,0.004172325134277344,1.636205935010723e-05,0.06459353786778786,0.0002533079916383838,0.004172325134277344,0.0003498502633104745,0.9996501497366895,False
0cea4fac-4e84-4857-ac38-f2eb0dacfffc.png,0cea4fac-4e84-4857-ac38-f2eb0dacfffc.dcm,poisson_dose_50pct,Poisson-like noise at relative count budget 0.50,D,physically unsupported for these stored values,B,poisson_like_intensity_noise,poisson_like_noise,Physically unsupported as dose/quantum noise for these stored values; retained as generic signal-dependent intensity sensitivity.,,,4096.0,0.5,2048.0,,,2.74210939463228,0.010753370175028549,3.784904410703037,0.01484276239491387,0.898167610168457,2.973926544189453,0.01166245703603707,4.1386207192154645,0.01622988517339398,0.7946319580078125,1.0845397160342904,-0.08453971603429045,False
0cea4fac-4e84-4857-ac38-f2eb0dacfffc.png,0cea4fac-4e84-4857-ac38-f2eb0dacfffc.dcm,poisson_dose_25pct,Poisson-like noise at relative count budget 0.25,D,physically unsupported for these stored values,B,poisson_like_intensity_noise,poisson_like_noise,Physically unsupported as dose/quantum noise for these stored values; retained as generic signal-dependent intensity sensitivity.,,,4096.0,0.25,1024.0,,,3.878189775161445,0.015208587353574294,5.35039148527555,0.02098192739323745,0.898167610168457,4.052067756652832,0.01589046179079542,5.612202391348473,0.02200863682881754,0.8226861953735352,1.0448348305709585,-0.044834830570958495,False
0cea4fac-4e84-4857-ac38-f2eb0dacfffc.png,0cea4fac-4e84-4857-ac38-f2eb0dacfffc.dcm,poisson_dose_12p5pct,Poisson-like noise at relative count budget 0.125,D,physically unsupported for these stored values,B,poisson_like_intensity_noise,poisson_like_noise,Physically unsupported as dose/quantum noise for these stored values; retained as generic signal-dependent intensity sensitivity.,,,4096.0,0.125,512.0,,,5.488864500075579,0.0215249588238258,7.570874578898343,0.029689704230973897,0.898167610168457,5.622674942016602,0.022049705654967066,7.762916752781787,0.030442810795222694,0.8441524505615234,1.0243785289178082,-0.02437852891780823,False
0cea4fac-4e84-4857-ac38-f2eb0dacfffc.png,0cea4fac-4e84-4857-ac38-f2eb0dacfffc.dcm,gaussian_kernel_3,"Gaussian blur 3x3, sigma 0.5 px",C,physics-motivated proxy,C,spatial_resolution_blur,gaussian_blur,Generic blur/spatial-resolution proxy; not a detector or reconstruction model.,,,,,,3,0.5,0.4196331611460671,0.0016456202397884983,0.6538888812923621,0.0025642701227151453,0.9020547866821289,1.6397371292114258,0.006430341683182062,2.027361390141825,0.007950436824085588,0.7915382385253906,3.9075489761893762,-2.9075489761893762,False
0cea4fac-4e84-4857-ac38-f2eb0dacfffc.png,0cea4fac-4e84-4857-ac38-f2eb0dacfffc.dcm,gaussian_kernel_5,"Gaussian blur 5x5, sigma 1.0 px",C,physics-motivated proxy,C,spatial_resolution_blur,gaussian_blur,Generic blur/spatial-resolution proxy; not a detector or reconstruction model.,,,,,,5,1.0,1.1796191078337208,0.0046259572856224345,1.8561832627900536,0.007279150050157073,0.906346321105957,2.540372848510742,0.009962246464748008,3.30664379752875,0.012967230578544117,0.8099431991577148,2.1535534916655767,-1.1535534916655767,False
0cea4fac-4e84-4857-ac38-f2eb0dacfffc.png,0cea4fac-4e84-4857-ac38-f2eb0dacfffc.dcm,gaussian_kernel_9,"Gaussian blur 9x9, sigma 2.0 px",C,physics-motivated proxy,C,spatial_resolution_blur,gaussian_blur,Generic blur/spatial-resolution proxy; not a detector or reconstruction model.,,,,,,9,2.0,1.891753832844983,0.0074186424817450315,3.0459133046346847,0.01194475805739092,0.9131307601928711,3.772263526916504,0.014793190301633348,4.894747230775664,0.019195087179512408,0.8426198959350586,1.9940562357648022,-0.9940562357648022,False
0f0e4c6b-0c2f-4a0c-b75e-869260a6ba22.png,0f0e4c6b-0c2f-4a0c-b75e-869260a6ba22.dcm,voi_center_lower,DICOM LINEAR center -15% of full-input-range width,A,DICOM display-transform sensitivity,A,display_transform,dicom_linear_window,Synthetic DICOM display-transform sensitivity; not a recovered display preset.,-0.15,1.0,,,,,,38.35097827911376,0.15039599325142652,38.373489170714585,0.15048427125770425,0.9994220733642578,17.24497699737549,0.06762736077402152,18.917656375465047,0.07418688774692175,0.9890003204345703,0.4496619844184584,0.5503380155815416,False
0f0e4c6b-0c2f-4a0c-b75e-869260a6ba22.png,0f0e4c6b-0c2f-4a0c-b75e-869260a6ba22.dcm,voi_center_higher,DICOM LINEAR center +15% of full-input-range width,A,DICOM display-transform sensitivity,A,display_transform,dicom_linear_window,Synthetic DICOM display-transform sensitivity; not a recovered display preset.,0.15,1.0,,,,,,35.857104682922355,0.14061609679577394,36.76183575831366,0.14416406179730845,0.9918680191040039,24.914592742919922,0.09770428526635264,26.078065281291625,0.10226692267173186,0.9909830093383789,0.6948300194127492,0.30516998058725076,False
