detector,image_id,target_index,category_id,image_height,image_width,ground_truth_x1,ground_truth_y1,ground_truth_x2,ground_truth_y2,operating_status,operating_prediction_score,operating_prediction_iou,cam_target_role,cam_candidate_score,cam_candidate_iou,cam_candidate_above_operating_threshold,candidate_x1,candidate_y1,candidate_x2,candidate_y2,target_layer,target_stride,feature_height,feature_width,valid_cam,total_energy,energy_in_box,pointing_hit,peak_x,peak_y,box_pixel_fraction,energy_lift_over_area
faster_rcnn,aa1ab66a-081e-4c5f-a6b8-791a5182466e.png,0,1,1024,1024,128.0,486.0,406.0,796.0,true_positive,0.8392734527587891,0.5091857984100245,emitted_true_positive,0.018176933750510216,0.7726663643153641,False,158.1197967529297,511.1380310058594,403.0802001953125,812.8619995117188,backbone.body.layer3,16,40,40,True,137730.13575160984,0.03834547113327427,False,345,320,0.08218765258789062,-0.04384218145461635
faster_rcnn,ac18858f-cb0a-4d54-89a0-25a8c2bc0980.png,0,1,1024,1024,265.0,251.0,499.0,798.0,true_positive,0.7748390436172485,0.7209017300105675,emitted_true_positive,0.7748390436172485,0.7209017300105675,True,268.0757141113281,180.0268096923828,533.5243530273438,764.773193359375,backbone.body.layer3,16,40,40,True,78047.70943822064,0.14237515547110857,True,422,575,0.12206840515136719,0.020306750319741385
faster_rcnn,ac18858f-cb0a-4d54-89a0-25a8c2bc0980.png,1,1,1024,1024,623.0,236.0,819.0,800.0,true_positive,0.8158201575279236,0.7905679936014325,emitted_true_positive,0.8158201575279236,0.7905679936014325,True,623.8493041992188,234.32054138183594,865.7506713867188,790.4794921875,backbone.body.layer3,16,40,40,True,58269.55804224371,0.03455074643468852,False,320,268,0.1054229736328125,-0.07087222719812397
faster_rcnn,ac81e9b6-5789-4797-ad85-510186cdd4a9.png,0,1,1024,1024,199.0,142.0,455.0,629.0,true_positive,0.7289895415306091,0.672988467024763,emitted_true_positive,0.7289895415306091,0.672988467024763,True,197.5850830078125,296.38720703125,454.81494140625,634.0128173828125,backbone.body.layer3,16,40,40,True,27534.89096287739,0.03906656989975651,False,1011,806,0.118896484375,-0.07982991447524349
faster_rcnn,ac81e9b6-5789-4797-ad85-510186cdd4a9.png,1,1,1024,1024,542.0,100.0,834.0,676.0,true_positive,0.2798777222633362,0.8627305695717035,emitted_true_positive,0.2798777222633362,0.8627305695717035,True,561.9796752929688,87.87471008300781,838.8203125,652.5253295898438,backbone.body.layer3,16,40,40,True,60497.47419871912,0.20508545761471342,False,319,396,0.160400390625,0.04468506698971342
faster_rcnn,b1e65c1c-79cc-4b8b-920e-c972bc296790.png,0,1,1024,1024,683.0,272.0,933.0,833.0,true_positive,0.7431214451789856,0.7500335305920421,emitted_true_positive,0.7431214451789856,0.7500335305920421,True,673.9991455078125,160.58506774902344,933.2008666992188,793.81494140625,backbone.body.layer3,16,40,40,True,33654.55835783874,0.41621199721586793,True,883,575,0.13375282287597656,0.2824591743398914
faster_rcnn,b1e65c1c-79cc-4b8b-920e-c972bc296790.png,1,1,1024,1024,360.0,467.0,528.0,783.0,true_positive,0.852751612663269,0.8609289565172858,emitted_true_positive,0.852751612663269,0.8609289565172858,True,352.6062927246094,452.1242370605469,535.3937377929688,789.4757690429688,backbone.body.layer3,16,40,40,True,11542.73507421335,6.658678699651019e-05,False,217,191,0.050628662109375,-0.05056207532237849
faster_rcnn,b3e97d1d-0b1b-42c0-9a5a-52222414ff10.png,0,1,1024,1024,239.0,294.0,449.0,827.0,true_positive,0.8073087334632874,0.678620948172128,emitted_true_positive,0.8073087334632874,0.678620948172128,True,238.614501953125,409.95977783203125,434.1855163574219,799.6402587890625,backbone.body.layer3,16,40,40,True,26756.213037215864,0.048869773391450946,False,626,89,0.10674476623535156,-0.057874992843900616
faster_rcnn,b3e97d1d-0b1b-42c0-9a5a-52222414ff10.png,1,1,1024,1024,572.0,314.0,784.0,885.0,true_positive,0.7515569925308228,0.7185962250431416,emitted_true_positive,0.7515569925308228,0.7185962250431416,True,566.2257080078125,207.5586395263672,806.5743408203125,908.44140625,backbone.body.layer3,16,40,40,True,28556.987552127386,0.23229075875020821,True,703,653,0.11544418334960938,0.11684657540059884
faster_rcnn,b52a4969-16fc-43c1-9d87-66392415d139.png,0,1,1024,1024,215.0,188.0,428.0,603.0,true_positive,0.8285229802131653,0.8317107890720893,emitted_true_positive,0.8285229802131653,0.8317107890720893,True,206.3514404296875,166.4362030029297,444.0485534667969,613.5637817382812,backbone.body.layer3,16,40,40,True,7111.256459826023,0.04039997927011081,False,601,396,0.08430004119873047,-0.04390006192861966
faster_rcnn,b52a4969-16fc-43c1-9d87-66392415d139.png,1,1,1024,1024,523.0,186.0,738.0,620.0,true_positive,0.8738621473312378,0.8074582509217404,emitted_true_positive,0.8738621473312378,0.8074582509217404,True,538.2218627929688,187.90682983398438,741.7781372070312,570.8931884765625,backbone.body.layer3,16,40,40,True,12840.867482125386,0.1283571025179477,False,422,140,0.08898735046386719,0.039369752054080526
faster_rcnn,b61e3955-0a8d-4678-9746-b7202fd6d777.png,0,1,1024,1024,612.0,579.0,886.0,801.0,true_positive,0.6695828437805176,0.8069391508806595,emitted_true_positive,0.6695828437805176,0.8069391508806595,True,624.7348022460938,553.7545166015625,884.0652465820312,788.6455078125,backbone.body.layer3,16,40,40,True,9083.180457161347,0.435723005680367,True,703,652,0.058010101318359375,0.3777129043620076
faster_rcnn,b61e3955-0a8d-4678-9746-b7202fd6d777.png,1,1,1024,1024,229.0,255.0,456.0,673.0,true_positive,0.5687302350997925,0.5632885837425853,emitted_true_positive,0.15674921870231628,0.6799817777099617,False,198.32388305664062,185.297119140625,469.276123046875,700.3029174804688,backbone.body.layer3,16,40,40,True,36121.93788924815,0.13210213649967276,False,703,652,0.09049034118652344,0.04161179531314932
faster_rcnn,b6e7d1aa-74ca-4fc1-b268-415b9e4954ce.png,0,1,1024,1024,551.0,194.0,770.0,486.0,true_positive,0.6398485898971558,0.5952986874650109,emitted_true_positive,0.03743230178952217,0.6947216500521314,False,550.5244750976562,200.8576202392578,722.2755737304688,460.7424011230469,backbone.body.layer3,16,40,40,True,257684.08625550367,0.020058874446058136,False,63,985,0.060985565185546875,-0.040926690739488736
faster_rcnn,b6e7d1aa-74ca-4fc1-b268-415b9e4954ce.png,1,1,1024,1024,195.0,217.0,412.0,621.0,true_positive,0.7970833778381348,0.8913466052530554,emitted_true_positive,0.7970833778381348,0.8913466052530554,True,202.7704315185547,218.978271484375,422.4295959472656,609.8217163085938,backbone.body.layer3,16,40,40,True,58435.10869834844,0.05590329632954657,False,473,192,0.08360671997070312,-0.027703423641156556
faster_rcnn,b79d126e-d469-4dc1-82e8-b3167e6b52d3.png,0,1,1024,1024,161.0,417.0,391.0,647.0,true_positive,0.5985175371170044,0.8501149419227885,emitted_true_positive,0.5985175371170044,0.8501149419227885,True,141.02700805664062,421.04864501953125,400.1730041503906,653.3513793945312,backbone.body.layer3,16,40,40,True,38957.78807513298,0.19125819153123427,False,396,447,0.050449371337890625,0.14080882019334365
faster_rcnn,b79d126e-d469-4dc1-82e8-b3167e6b52d3.png,1,1,1024,1024,618.0,487.0,827.0,657.0,false_negative,,,miss_proxy_candidate,0.0003590676642488688,0.564412269490359,False,608.6578979492188,486.40997314453125,743.3421630859375,654.3900756835938,backbone.body.layer3,16,40,40,True,38893.121589745264,0.0,False,370,652,0.03388404846191406,-0.03388404846191406
faster_rcnn,b9b46200-1045-4c7a-b790-a9f6cdd031e3.png,0,1,1024,1024,626.0,205.0,811.0,570.0,false_negative,,,miss_proxy_candidate,0.042009055614471436,0.7618798731970947,False,625.130615234375,138.6243438720703,811.6693725585938,536.1757202148438,backbone.body.layer3,16,40,40,True,72366.87306671098,0.021440874810074933,False,345,140,0.06439685821533203,-0.042955983405257095
faster_rcnn,b9b46200-1045-4c7a-b790-a9f6cdd031e3.png,1,1,1024,1024,294.0,276.0,498.0,579.0,true_positive,0.7961340546607971,0.6338852084011134,emitted_true_positive,0.7961340546607971,0.6338852084011134,True,248.39297485351562,304.2330017089844,508.40704345703125,622.1669921875,backbone.body.layer3,16,40,40,True,31954.360942000436,0.013755584872643016,False,550,192,0.058948516845703125,-0.04519293197306011
faster_rcnn,ba036253-6844-428c-a27b-14e9b6021740.png,0,1,1024,1024,270.0,486.0,438.0,715.0,true_positive,0.5325276851654053,0.7087459882732292,emitted_true_positive,0.5325276851654053,0.7087459882732292,True,229.009521484375,472.8565979003906,433.3904724121094,703.1434326171875,backbone.body.layer3,16,40,40,True,21369.65552478985,0.049099774212100065,False,293,63,0.03668975830078125,0.012410015911318815
faster_rcnn,ba036253-6844-428c-a27b-14e9b6021740.png,1,1,1024,1024,572.0,400.0,728.0,640.0,false_negative,,,miss_proxy_candidate,0.032930128276348114,0.8207125463294708,False,588.8864135742188,410.5989685058594,729.5136108398438,647.801025390625,backbone.body.layer3,16,40,40,True,62795.20490509117,0.0014254838416275799,False,243,652,0.03570556640625,-0.03428008256462242
faster_rcnn,bb7dca62-6180-4e52-81b6-8a9e09a4bfae.png,0,1,1024,1024,253.0,174.0,540.0,635.0,true_positive,0.9051547646522522,0.7523030812641106,emitted_true_positive,0.9051547646522522,0.7523030812641106,True,276.41632080078125,153.7148895263672,552.3837280273438,699.8851318359375,backbone.body.layer3,16,40,40,False,0.0,,,,,0.12617778778076172,
faster_rcnn,bb7dca62-6180-4e52-81b6-8a9e09a4bfae.png,1,1,1024,1024,631.0,143.0,912.0,592.0,true_positive,0.834811270236969,0.6632253071717078,emitted_true_positive,0.834811270236969,0.6632253071717078,True,615.82470703125,41.50749588012695,921.7753295898438,663.29248046875,backbone.body.layer3,16,40,40,True,27432.50418486538,0.23359678989676946,False,345,345,0.12032413482666016,0.11327265507010931
faster_rcnn,bce09fde-2765-4fe5-ac6f-1e5966a43882.png,0,1,1024,1024,557.0,304.0,756.0,683.0,true_positive,0.8009256720542908,0.6011059138256297,emitted_true_positive,0.033716537058353424,0.6388185942689417,False,577.7760009765625,372.2880554199219,783.8240356445312,695.7119140625,backbone.body.layer3,16,40,40,True,162829.7799594177,0.009744607705221064,False,345,832,0.07192707061767578,-0.06218246291245472
faster_rcnn,bce09fde-2765-4fe5-ac6f-1e5966a43882.png,1,1,1024,1024,215.0,177.0,435.0,819.0,true_positive,0.7202698588371277,0.7495957084076891,emitted_true_positive,0.7202698588371277,0.7495957084076891,True,211.70127868652344,150.9853057861328,471.0987243652344,759.4147338867188,backbone.body.layer3,16,40,40,True,61845.22091561209,0.22291484700052294,False,371,166,0.13469696044921875,0.08821788655130419
faster_rcnn,bff6b953-95d1-4a08-9d79-c3b43fde59ce.png,0,1,1024,1024,346.0,567.0,500.0,779.0,true_positive,0.744841992855072,0.5396100357749527,emitted_true_positive,0.004182493779808283,0.7132207681517998,False,301.0771179199219,570.1211547851562,504.12286376953125,789.8788452148438,backbone.body.layer3,16,40,40,True,78191.17569746362,0.045571402058482445,False,883,908,0.03113555908203125,0.014435842976451195
faster_rcnn,bff6b953-95d1-4a08-9d79-c3b43fde59ce.png,1,1,1024,1024,743.0,380.0,855.0,601.0,true_positive,0.611961841583252,0.5616145041402509,emitted_true_positive,0.611961841583252,0.5616145041402509,True,678.93212890625,398.8807067871094,861.8678588867188,591.519287109375,backbone.body.layer3,16,40,40,True,186933.11369065318,0.002837364192322127,False,243,652,0.0236053466796875,-0.020767982487365375
faster_rcnn,c033f66d-900e-4ba3-8da4-a6823ea89d09.png,0,1,1024,1024,547.0,369.0,724.0,654.0,false_negative,,,miss_proxy_candidate,0.021409772336483,0.6428589083266019,False,539.1239624023438,436.2129821777344,742.47607421875,672.5870361328125,backbone.body.layer3,16,40,40,True,203476.22899786604,9.254122266628617e-05,False,63,704,0.04810810089111328,-0.048015559668447
faster_rcnn,c033f66d-900e-4ba3-8da4-a6823ea89d09.png,1,1,1024,1024,217.0,348.0,378.0,836.0,true_positive,0.8515211939811707,0.6334361388669358,emitted_true_positive,0.8515211939811707,0.6334361388669358,True,184.302734375,301.2509460449219,416.0972595214844,835.5490112304688,backbone.body.layer3,16,40,40,True,47071.41474584836,0.0014733086866679833,False,754,89,0.07492828369140625,-0.07345497500473827
faster_rcnn,c2dd9e3d-9cc4-46c8-9109-0c438b2f7f1a.png,0,1,1024,1024,666.0,389.0,916.0,776.0,false_negative,,,miss_proxy_candidate,0.05566892772912979,0.7153822307081066,False,639.6905517578125,309.8682861328125,927.5094604492188,772.53173828125,backbone.body.layer3,16,40,40,True,26496.184163258607,0.20812821241842822,False,678,115,0.09226799011230469,0.11586022230612353
faster_rcnn,c3a6ca22-c09b-4be0-a59d-e52718fbb645.png,0,1,1024,1024,117.0,270.0,394.0,732.0,true_positive,0.8385475873947144,0.6116333694184153,emitted_true_positive,0.5299476385116577,0.6290170312371176,True,142.49317932128906,128.80320739746094,416.70684814453125,711.9967651367188,backbone.body.layer3,16,40,40,True,113910.52778907752,0.23477318368736985,False,627,473,0.12204551696777344,0.11272766671959641
faster_rcnn,c3a6ca22-c09b-4be0-a59d-e52718fbb645.png,1,1,1024,1024,549.0,246.0,848.0,729.0,true_positive,0.8113772869110107,0.9008331299732236,emitted_true_positive,0.8113772869110107,0.9008331299732236,True,543.1304931640625,239.0559844970703,856.0695190429688,751.3440551757812,backbone.body.layer3,16,40,40,True,47672.206535180616,0.3470743073130435,False,243,601,0.1377267837524414,0.2093475235606021
faster_rcnn,c5a8e91a-2d40-4355-91af-73abf5f0fdf1.png,0,1,1024,1024,208.0,166.0,490.0,687.0,true_positive,0.9060729146003723,0.810783686613571,emitted_true_positive,0.9060729146003723,0.810783686613571,True,224.77798461914062,120.0290298461914,496.822021484375,714.3710327148438,backbone.body.layer3,16,40,40,True,4416.461463410552,0.0941669343986469,False,345,140,0.14011573791503906,-0.04594880351639216
faster_rcnn,c5a8e91a-2d40-4355-91af-73abf5f0fdf1.png,1,1,1024,1024,591.0,170.0,879.0,714.0,true_positive,0.8701565861701965,0.8012587819957911,emitted_true_positive,0.8701565861701965,0.8012587819957911,True,601.7119750976562,121.56367492675781,900.6881103515625,697.6363525390625,backbone.body.layer3,16,40,40,True,35485.13941821655,0.08965649825331728,False,396,140,0.1494140625,-0.059757564246682715
faster_rcnn,db798a1e-84b8-43ff-b4d5-990470c2579d.png,0,1,1024,1024,289.0,495.0,409.0,651.0,true_positive,0.3208213150501251,0.5010332510516232,emitted_true_positive,0.004174367059022188,0.6499493945179234,False,293.010986328125,433.4818420410156,412.5890197753906,644.1181640625,backbone.body.layer3,16,40,40,True,175892.2721750861,3.6201099118154877e-06,False,883,985,0.017852783203125,-0.017849163093213185
faster_rcnn,db798a1e-84b8-43ff-b4d5-990470c2579d.png,1,1,1024,1024,654.0,606.0,809.0,752.0,false_negative,,,miss_proxy_candidate,0.0065134987235069275,0.6099433772090788,False,670.6994018554688,613.0972900390625,798.1006469726562,802.1027221679688,backbone.body.layer3,16,40,40,True,25292.153046551375,0.0,False,294,268,0.021581649780273438,-0.021581649780273438
faster_rcnn,dbfc2da5-fc7e-431d-b05d-9a0b580c357f.png,0,1,1024,1024,171.0,531.0,337.0,636.0,false_negative,,,miss_proxy_candidate,0.015513790771365166,0.823080730319661,False,176.65306091308594,523.5404052734375,352.5469665527344,636.4596557617188,backbone.body.layer3,16,40,40,True,9456.50231249156,0.151210376267368,True,320,601,0.016622543334960938,0.13458783293240706
faster_rcnn,e0227184-955d-4bfd-8eeb-0bc0b2a21a66.png,0,1,1024,1024,740.0,572.0,891.0,695.0,false_negative,,,miss_proxy_candidate,0.00985985528677702,0.6005765819707226,False,740.38037109375,531.4234619140625,894.8196411132812,672.5765991210938,backbone.body.layer3,16,40,40,True,41004.22181023027,0.0,False,908,0,0.01771259307861328,-0.01771259307861328
faster_rcnn,e6295ee0-bb33-49e3-9376-8b78f5a3fc52.png,0,1,1024,1024,162.0,539.0,361.0,676.0,false_negative,,,miss_proxy_candidate,0.004390866495668888,0.7260264966164808,False,193.2424774169922,535.1963500976562,343.95751953125,680.003662109375,backbone.body.layer3,16,40,40,True,10540.180411892012,0.09143857242402331,False,780,831,0.026000022888183594,0.06543854953583972
faster_rcnn,ebd9a666-b3ff-407c-9d50-9af3a285304f.png,0,1,1024,1024,194.0,504.0,354.0,784.0,true_positive,0.8652240633964539,0.6791971809892765,emitted_true_positive,0.8652240633964539,0.6791971809892765,True,192.1015625,464.667724609375,381.4984436035156,812.9323120117188,backbone.body.layer3,16,40,40,True,26948.576678469304,0.0058830153894668105,False,38,1011,0.042724609375,-0.03684159398553319
faster_rcnn,ebf2bdff-9e1a-4365-9010-738d58b62944.png,0,1,1024,1024,219.0,449.0,367.0,752.0,false_negative,,,miss_proxy_candidate,0.05037733167409897,0.6452922098205983,False,225.109619140625,458.4375915527344,433.6903991699219,751.1624145507812,backbone.body.layer3,16,40,40,True,165208.47119233024,0.00786897359243874,False,524,473,0.042766571044921875,-0.03489759745248314
faster_rcnn,ec8ab6f6-b08d-4768-86a1-07367371a0f4.png,0,1,1024,1024,362.0,106.0,506.0,309.0,false_negative,,,miss_proxy_candidate,0.004573863931000233,0.5226972315881842,False,338.01629638671875,114.8821029663086,466.78369140625,280.5179138183594,backbone.body.layer3,16,40,40,True,139044.07027930202,0.0037611015003418315,False,1011,960,0.0278778076171875,-0.024116706116845667
faster_rcnn,ec8ab6f6-b08d-4768-86a1-07367371a0f4.png,1,1,1024,1024,691.0,197.0,830.0,444.0,true_positive,0.47405287623405457,0.5952553304873169,emitted_true_positive,0.02134847454726696,0.7421077915656532,False,688.614501953125,182.0653076171875,810.5855102539062,424.73468017578125,backbone.body.layer3,16,40,40,True,225137.33561341383,0.005631327137611463,False,1011,396,0.03274250030517578,-0.02711117316756432
faster_rcnn,fe2e6108-895f-4469-8712-7965544dd47c.png,0,1,1024,1024,216.0,351.0,366.0,699.0,true_positive,0.70537930727005,0.5116965843828826,emitted_true_positive,0.70537930727005,0.5116965843828826,True,148.8573455810547,401.4579772949219,369.9426574707031,761.7420043945312,backbone.body.layer3,16,40,40,True,55697.91958769585,0.020943113001622576,False,242,140,0.04978179931640625,-0.028838686314783674
yolo11s,00eeb3c9-a892-4fac-a67a-aaa6cc7ffd5c.png,0,1,1024,1024,670.0,453.0,903.0,789.0,false_negative,,,miss_proxy_candidate,1.7583370208740234e-06,0.6177703810930416,False,633.6000366210938,524.7999877929688,902.4000244140625,755.2000122070312,model.6,16,40,40,True,56086.35410955267,0.11968360634874212,False,447,576,0.0746612548828125,0.045022351465929616
yolo11s,00eeb3c9-a892-4fac-a67a-aaa6cc7ffd5c.png,1,1,1024,1024,300.0,442.0,487.0,740.0,false_negative,,,miss_proxy_candidate,1.2993812561035156e-05,0.5984723128788925,False,320.0,363.20001220703125,480.0,697.6000366210938,model.6,16,40,40,True,99291.41489710298,0.08921824667685564,False,704,550,0.05314445495605469,0.036073791720800955
yolo11s,03a512bc-1162-404e-8c71-dc9e0dc7258f.png,0,1,1024,1024,815.0,604.0,871.0,686.0,false_negative,,,miss_proxy_candidate,2.753734588623047e-05,0.2831044768689022,False,800.0,563.2000122070312,915.2000122070312,704.0,model.6,16,40,40,True,288981.52485594485,0.004799998664258199,False,473,346,0.0043792724609375,0.0004207262033206994
yolo11s,061d0ff4-a611-42ce-b780-1d1eb55e50ab.png,0,1,1024,1024,220.0,209.0,518.0,912.0,false_negative,,,miss_proxy_candidate,5.029141902923584e-07,0.4847798349276478,False,270.3999938964844,358.3999938964844,614.4000244140625,864.0,model.6,16,40,40,True,60671.00802562875,0.17276304853993532,False,960,243,0.19978904724121094,-0.027025998701275616
yolo11s,061d0ff4-a611-42ce-b780-1d1eb55e50ab.png,1,1,1024,1024,600.0,262.0,856.0,983.0,false_negative,,,miss_proxy_candidate,0.197265625,0.7369762968785567,False,601.6000366210938,318.3999938964844,832.0,908.7999877929688,model.6,16,40,40,True,25099.600636524166,0.09436655773528002,False,959,243,0.176025390625,-0.08165883288971998
yolo11s,0851431b-cad7-436f-acb8-06aed97e5339.png,0,1,1024,1024,55.0,95.0,359.0,772.0,true_positive,0.376729279756546,0.554950484759362,emitted_true_positive,0.0021209716796875,0.5851024354216999,False,64.0,86.4000015258789,339.20001220703125,537.6000366210938,model.6,16,40,40,True,67246.37223638399,0.21428619956065592,False,908,141,0.1962738037109375,0.01801239584971842
yolo11s,0851431b-cad7-436f-acb8-06aed97e5339.png,1,1,1024,1024,529.0,460.0,724.0,721.0,false_negative,,,miss_proxy_candidate,1.0132789611816406e-05,0.6504345125151333,False,582.4000244140625,428.8000183105469,723.2000122070312,729.6000366210938,model.6,16,40,40,True,70920.77920553606,0.09613971868789292,False,166,115,0.048537254333496094,0.04760246435439683
yolo11s,087bcaa5-2477-4111-8390-fa5f2dec4852.png,0,1,1024,1024,265.0,254.0,535.0,732.0,true_positive,0.4648304879665375,0.6802212094050724,emitted_true_positive,0.46875,0.7148006291586779,True,307.20001220703125,260.8000183105469,518.4000244140625,697.6000366210938,model.6,16,40,40,True,37148.47598561265,0.2095281535368872,True,320,473,0.12308120727539062,0.08644694626149657
yolo11s,1015e103-bda6-4664-978d-f761cd2982cb.png,0,1,1024,1024,630.0,212.0,873.0,636.0,true_positive,0.49635452032089233,0.6123221092990632,emitted_true_positive,5.817413330078125e-05,0.667286659060719,False,576.0,160.0,870.4000244140625,598.4000244140625,model.6,16,40,40,True,64553.83484855507,0.19252002914790214,False,397,166,0.09825897216796875,0.0942610569799334
yolo11s,131cd368-4db7-4883-9408-47da2b59650a.png,0,1,1024,1024,666.0,549.0,990.0,780.0,false_negative,,,miss_proxy_candidate,0.00180816650390625,0.7552211509493147,False,691.2000122070312,524.7999877929688,972.7999877929688,768.0,model.6,16,40,40,True,171852.02384417458,0.05163534034085963,False,780,960,0.07137680053710938,-0.019741460196249748
yolo11s,1a062886-29be-4120-92f3-5c1c8a951959.png,0,1,1024,1024,193.0,257.0,340.0,626.0,false_negative,,,miss_proxy_candidate,0.00019073486328125,0.529120461254461,False,107.20000457763672,259.20001220703125,363.20001220703125,656.0,model.6,16,40,40,True,118575.17447078375,0.0657158502898601,False,754,345,0.05173015594482422,0.013985694345035882
yolo11s,1a062886-29be-4120-92f3-5c1c8a951959.png,1,1,1024,1024,611.0,300.0,838.0,653.0,false_negative,,,miss_proxy_candidate,6.628036499023438e-05,0.7079766565104308,False,576.0,355.20001220703125,832.0,662.4000244140625,model.6,16,40,40,True,48628.89932744146,0.1607396475767312,False,704,218,0.07641887664794922,0.08432077092878199
yolo11s,228b3dc1-f78a-4ac9-b213-2a416583d063.png,0,1,1024,1024,625.0,401.0,777.0,537.0,false_negative,,,miss_proxy_candidate,0.0003681182861328125,0.6408670821597889,False,652.7999877929688,422.3999938964844,780.7999877929688,531.2000122070312,model.6,16,40,40,True,93700.2814277822,0.019496846167525506,False,320,550,0.01971435546875,-0.0002175093012244944
yolo11s,228b3dc1-f78a-4ac9-b213-2a416583d063.png,1,1,1024,1024,284.0,583.0,430.0,726.0,false_negative,,,miss_proxy_candidate,1.6689300537109375e-05,0.5317878443890464,False,294.3999938964844,611.2000122070312,438.3999938964844,777.6000366210938,model.6,16,40,40,True,56915.46772812999,0.03138603784516422,False,652,268,0.019910812377929688,0.011475225467234534
yolo11s,228b3dc1-f78a-4ac9-b213-2a416583d063.png,2,1,1024,1024,666.0,557.0,800.0,764.0,false_negative,,,miss_proxy_candidate,3.0547380447387695e-07,0.6153521391404982,False,678.4000244140625,537.6000366210938,844.7999877929688,768.0,model.6,16,40,40,True,53240.93090762341,0.004811894298442313,False,550,293,0.026453018188476562,-0.02164112389003425
yolo11s,231de9e8-63d9-4093-9d57-2bdcdee49225.png,0,1,1024,1024,611.0,391.0,759.0,507.0,false_negative,,,miss_proxy_candidate,9.918585419654846e-08,0.43754628454363337,False,620.7999877929688,379.20001220703125,710.4000244140625,480.0,model.6,16,40,40,True,165100.63743474567,0.003998589815275893,False,294,166,0.0163726806640625,-0.012374090848786608
yolo11s,231de9e8-63d9-4093-9d57-2bdcdee49225.png,1,1,1024,1024,292.0,486.0,422.0,736.0,false_negative,,,miss_proxy_candidate,0.00014019012451171875,0.778187353679379,False,275.20001220703125,483.20001220703125,435.20001220703125,726.4000244140625,model.6,16,40,40,True,75872.10973029536,0.0420282655555555,False,781,601,0.030994415283203125,0.011033850272352375
yolo11s,28ba0617-0cac-4198-8b8a-c35fde545ace.png,0,1,1024,1024,238.0,255.0,397.0,562.0,false_negative,,,miss_proxy_candidate,0.1259765625,0.648998583979943,False,214.40000915527344,204.8000030517578,422.3999938964844,566.4000244140625,model.6,16,40,40,True,55602.92328014965,0.10093693406251321,False,627,243,0.04655170440673828,0.05438522965577493
yolo11s,28ba0617-0cac-4198-8b8a-c35fde545ace.png,1,1,1024,1024,587.0,237.0,811.0,498.0,false_negative,,,miss_proxy_candidate,0.00180816650390625,0.6750176870152027,False,595.2000122070312,208.0,774.4000244140625,476.8000183105469,model.6,16,40,40,True,48957.2529712109,0.1699767854710402,False,345,166,0.055755615234375,0.1142211702366652
yolo11s,29128fda-79ce-4a14-bbf9-9884422075d0.png,0,1,1024,1024,799.0,445.0,971.0,664.0,false_negative,,,miss_proxy_candidate,0.0003795623779296875,0.5664707485450449,False,768.0,473.6000061035156,998.4000244140625,627.2000122070312,model.6,16,40,40,True,209917.74057999402,0.035030949949896445,False,780,370,0.035923004150390625,-0.00089205420049418
yolo11s,29128fda-79ce-4a14-bbf9-9884422075d0.png,1,1,1024,1024,343.0,523.0,525.0,738.0,false_negative,,,miss_proxy_candidate,0.01495361328125,0.6579353977589621,False,337.6000061035156,467.20001220703125,531.2000122070312,774.4000244140625,model.6,16,40,40,True,57822.26265831715,0.04025755027425214,False,781,498,0.03731727600097656,0.0029402742732755754
yolo11s,334c4445-63ce-401a-a1a2-1a467901a1ae.png,0,1,1024,1024,281.0,515.0,448.0,648.0,false_negative,,,miss_proxy_candidate,1.4603137969970703e-06,0.5219721404820578,False,288.0,435.20001220703125,441.6000061035156,678.4000244140625,model.6,16,40,40,True,66908.30281050157,0.025866923933140443,False,345,217,0.02118206024169922,0.004684863691441225
yolo11s,334c4445-63ce-401a-a1a2-1a467901a1ae.png,1,1,1024,1024,656.0,552.0,855.0,674.0,false_negative,,,miss_proxy_candidate,1.4435499906539917e-07,0.7029791724156015,False,652.7999877929688,553.6000366210938,806.4000244140625,668.7999877929688,model.6,16,40,40,True,306989.7826448062,0.017600595568684724,False,627,397,0.023153305053710938,-0.005552709485026213
yolo11s,33c66fa9-6a08-4d0d-b309-88ce91a217c9.png,0,1,1024,1024,193.0,468.0,402.0,588.0,false_negative,,,miss_proxy_candidate,0.0004444122314453125,0.7867083785709093,False,172.8000030517578,464.0,425.6000061035156,585.6000366210938,model.6,16,40,40,True,76702.87278149335,0.05770587260961286,False,781,191,0.02391815185546875,0.03378772075414411
yolo11s,33c66fa9-6a08-4d0d-b309-88ce91a217c9.png,1,1,1024,1024,619.0,357.0,795.0,498.0,false_negative,,,miss_proxy_candidate,0.007110595703125,0.6809065064221589,False,582.4000244140625,364.8000183105469,812.7999877929688,486.3999938964844,model.6,16,40,40,True,63221.17246381607,0.04365312003403622,False,831,166,0.0236663818359375,0.019986738198098722
yolo11s,38e001a1-f518-4dc3-bdf7-b568ba90f512.png,0,1,1024,1024,134.0,742.0,346.0,960.0,false_negative,,,miss_proxy_candidate,8.940696716308594e-06,0.7016556790769903,False,147.1999969482422,716.7999877929688,332.8000183105469,934.4000244140625,model.6,16,40,40,True,135101.3564430335,0.02214531680870325,False,730,729,0.04407501220703125,-0.021929695398328
